id,location,wof_id
2021644233,"glasgow,scotland",-1
2020683809,italy,-1
2017648923,washington d.c.,-1
2020634191,japan,-1
2018653396,"arlington national cemetery,virginia,arlington",-1
2020634707,japan,-1
2021635916,norway,-1
2020683339,italy,-1
97507749,"hong kong,china",-1
2020681792,india,-1
2017649329,"brooklyn bridge,new york,new york city",-1
2020680889,greece,-1
2020681559,india,-1
2019632401,"antwerp,belgium",-1
2015651946,"france,reims",-1
2018649765,"new orleans,lousiana",-1
2021635819,"monaco,carlo,monte",-1
2018645845,"california,san diego",-1
2017645371,"new york,broadway",-1
2018645686,"colorado,eldorado springs",-1
2020682425,ireland,-1
2019631291,australia,-1
2018663794,"virginia,natural bridge",-1
2003666578,"pusan,korea,south korea",-1
2013647913,"missouri,saint louis",-1
2018664440,"wisconsin river,wisconsin",-1
2017645323,new york,-1
2020682187,ireland,-1
2020681748,india,-1
2020683946,italy,-1
2017656943,"missouri,saint louis",-1
2011646164,"antietam,antietam creek,maryland,united states,pennsylvania",-1
2018652001,new york,-1
2018650657,"hood,oregon,mount",-1
90712399,"soldiers' national cemetery,gettysburg,pennsylvania",-1
2017649348,"new york,broadway",-1
2017647934,"new york city,new york,broadway",-1
2021642395,scotland,-1
2017652721,"indian river,florida",-1
2020682554,ireland,-1
2021635988,norway,-1
2021642453,scotland,-1
2015645136,"new york,central park",-1
2020633605,japan,-1
2022643868,sweden,-1
2013647807,"missouri,saint louis",-1
2020637564,"java,indonesia",-1
2021639736,panama,-1
2020680669,greece,-1
2018650268,new york,-1
2021644455,spain,-1
2009631324,"charleston,south carolina",-1
2020681270,india,-1
2021646968,"colombo,sri lanka",-1
2020637872,japan,-1
2011661075,united states,-1
94505139,"morrison,colorado",-1
2019631286,australia,-1
2020682334,ireland,-1
2017656260,"a new york,new york,brooklyn",-1
2020632623,japan,-1
2021638003,norway,-1
2006681020,lebanon,-1
91481699,"northern ireland,antrim,county",-1
2003681419,"greece,laurio",-1
2018649211,"illinois,charleston",-1
2018647751,colorado,-1
2022646985,switzerland,-1
2022646900,switzerland,-1
91729604,idaho,-1
2006678864,"yosemite valley,california",-1
2019637347,england,-1
2021640120,peru,-1
2015645349,"united states,charleston,south carolina",-1
2021639593,norway,-1
2019642036,"france,paris",-1
2010647265,"north carolina,asheville",-1
2017649315,"new york,new york city",-1
2022644200,switzerland,-1
2022646059,switzerland,-1
2020680030,germany,-1
2019645183,"frankfurt am main,germany",-1
2015652221,"mineola,new york",-1
2022644312,sweden,-1
2010647362,washington d.c.,-1
2020680911,greece,-1
2020638781,mexico,-1
2016646703,"virginia,united states,richmond",-1
2021644498,spain,-1
2002719461,dakota territory,-1
2017657078,"thomas circle,fourteenth street,washington d.c.",-1
2021637900,norway,-1
2021645909,spain,-1
2017649962,"broadway,new york,new york city",-1
2017645352,new york,-1
2006679420,"yosemite valley,california",-1
2020634357,japan,-1
2020639659,"netherlands,edam",-1
2018663803,puerto rico,-1
98504900,"martinique,mount,pelée",-1
2018649203,"illinois,rock island",-1
2018650169,new hampshire,-1
2021635852,"marken,netherlands",-1
2020633580,japan,-1
2020682078,ireland,-1
2018650624,"havana glen,new york",-1
2020634338,"osaka,japan",-1
2022643508,switzerland,-1
2011647084,"virginia,united states",-1
2017651023,"massachusetts,boston",-1
2017649612,"street,bowery,new york,new york city",-1
2022645260,elmira,-1
2020634371,japan,-1
2022648203,"wisconsin river,wisconsin",-1
2013647822,"missouri,saint louis",-1
93505388,north dakota,-1
2020639332,lapland,-1
2020683633,italy,-1
2015652165,"france,aisne",-1
2017645318,"new york,broadway",-1
92515102,"new york,new york city",-1
2022648364,"virginia,luray caverns",-1
2020684919,japan,-1
2003670032,"naples,italy",-1
2017660285,"oil city,pennsylvania",-1
2022645709,wales,-1
2018649003,"chicago,illinois",-1
2021646993,"kandy,sri lanka",-1
2019644892,germany,-1
2018652866,utah,-1
2017658851,"new york,central park",-1
2020684561,jamaica,-1
2021646874,"seville,spain",-1
2020682304,ireland,-1
2013649912,"missouri,saint louis",-1
2019631684,burma,-1
2018645569,"california,san francisco",-1
2003666462,"seoul,korea,south korea",-1
2017659402,"niagara falls,new york",-1
2011647078,"union square,new york,new york city,united states",-1
2017647473,washington d.c.,-1
2013649941,"missouri,saint louis",-1
90708771,greece,-1
2020682900,italy,-1
2018653603,pennsylvania,-1
2017652007,arizona,-1
2006689692,"china,beijing",-1
2021645977,south africa,-1
2004679664,"fifth avenue,new york",-1
2021639610,norway,-1
2021644478,spain,-1
2020682648,ireland,-1
2018650981,new york,-1
2021644423,scotland,-1
2019638865,"england,london",-1
2018645510,"california,san francisco,golden gate park",-1
2018645416,"calaveras county,california",-1
2019644105,"germany,berlin",-1
2019644152,"germany,berlin",-1
2020683998,italy,-1
2018648541,"saint augustine,florida",-1
2020637393,japan,-1
2020682923,italy,-1
2021642064,saint vincent island,-1
2022648617,switzerland,-1
2020680445,germany,-1
2021646971,"colombo,sri lanka",-1
2021646734,"spain,madrid",-1
2017647779,united states,-1
2022649475,"germany,cologne",-1
2018648290,idaho,-1
2020680573,greece,-1
2017647060,washington d.c.,-1
2018651968,oregon,-1
2018647193,colorado,-1
2018645886,california,-1
2011646725,"united states,charleston,south carolina",-1
2020684096,italy,-1
2020638606,mexico,-1
2021639700,panama,-1
2022643923,sweden,-1
2003680487,"greece,patra",-1
2020634029,japan,-1
2020680313,germany,-1
90713869,"puerto rico,san juan",-1
2021635870,"netherlands,rotterdam",-1
2020681246,india,-1
98500557,ireland,-1
2018645874,california,-1
96520265,"puerto rico,mayagüez",-1
2020680437,germany,-1
2020680026,germany,-1
2022645067,sweden,-1
2020680489,germany,-1
2017659030,"georgia,savannah",-1
2022647483,"wisconsin,new richmond",-1
2020684009,italy,-1
2022644376,switzerland,-1
2022645680,wales,-1
2018664302,washington,-1
2021637108,"mexico,san juan teotihuacán",-1
2015650228,"fort moultrie,united states,south carolina",-1
2017650495,"valley forge,pennsylvania",-1
2020682257,ireland,-1
2013650347,"london,england,thames river",-1
2017651464,"chicago,illinois",-1
2022646665,sweden,-1
2022644174,switzerland,-1
2020681003,greece,-1
2002698786,"california,san francisco",-1
2021638056,norway,-1
2017647205,washington d.c.,-1
2019636345,england,-1
2020684459,jamaica,-1
2020683521,italy,-1
2020684467,jamaica,-1
2009630185,"virginia,united states",-1
2017649611,"street,bowery,new york,new york city",-1
2017656860,"new york,new york city",-1
2018650296,new york,-1
2002717123,"pennsylvania avenue,washington d.c.",-1
2021637913,norway,-1
2018649108,"marion,indiana",-1
2021641735,"russia,moscow",-1
2017647750,"france,paris",-1
2019641500,"france,fontainebleau",-1
2020639579,mexico,-1
2021638012,norway,-1
2021642716,philippines,-1
2020684982,japan,-1
2020682478,ireland,-1
2017649345,"manhattan,new york",-1
2015651916,serbia,-1
2020681505,india,-1
2018649875,"worcester,massachusetts,ma.",-1
2006677578,"mississippi river,wisconsin",-1
2022645457,turkey,-1
2020684933,japan,-1
2022643982,norway,-1
2016646070,germany,-1
2017649317,"brooklyn bridge,new york",-1
2020682813,italy,-1
2020682315,ireland,-1
91795984,"georgia,atlanta",-1
2018647712,colorado,-1
2020683086,italy,-1
2005677471,"united states,charleston,south carolina",-1
2018646186,"california,san jose",-1
2022646916,switzerland,-1
2018645404,"berkeley,california",-1
2021640729,norway,-1
2021646847,"seville,spain",-1
2017658945,"new york,central park",-1
2020681462,india,-1
2015646727,"fort moultrie,united states,charleston,south carolina",-1
2021639561,"stalheim,norway",-1
2020632706,japan,-1
2022644242,swtizerland,-1
2020684942,japan,-1
2020637776,japan,-1
2017660671,"virginia,richmond",-1
2022644311,sweden,-1
2011648473,"united states,charleston,south carolina",-1
2022644076,switzerland,-1
2010647368,washington d.c.,-1
2020683795,italy,-1
2018648522,"saint augustine,florida",-1
2021637103,"mexico,san juan teotihuacán",-1
2017646893,washington d.c.,-1
2017650727,"rouseville,pennsylvania",-1
2022644040,switzerland,-1
2017648011,washington d.c.,-1
2018649037,"chicago,illinois",-1
2015645058,"louisiana,new orleans",-1
2017656928,"new york,coney island",-1
96519960,"puerto rico,san juan",-1
2020682013,ireland,-1
2018647340,hawaii,-1
2022645117,switzerland,-1
89712090,"chicago,illinois",-1
2018654193,"nashville,tennessee",-1
2019639890,"england,saint michael's mount",-1
2022646057,switzerland,-1
2015646068,pennsylvania,-1
2017656906,"luna park,new york,coney island",-1
2020684854,japan,-1
2018650133,"missouri,saint louis",-1
2018647370,"honolulu,hawaii",-1
2020632793,japan,-1
2018645660,"colorado,clear creek canyon",-1
92511649,"new york,central park",-1
2017657094,washington d.c.,-1
2011660068,"petersburg,virginia,united states",-1
2019630054,west virginia,-1
2020638600,mexico,-1
2018648986,"chicago,illinois",-1
2020683493,italy,-1
2017648992,"prospect park,new york,brooklyn",-1
2021641710,"russia,moscow",-1
2021645497,"manila,philippines",-1
2022643623,"göteborg,sweden",-1
2009630937,"virginia,hampton,united states",-1
2010647382,washington d.c.,-1
2009631326,"charleston,south carolina",-1
94500644,"killarney,ireland,kerry",-1
2017657280,"niagara falls,ontario,new york,niagara river",-1
2017646940,washington d.c.,-1
2017659026,"georgia,savannah",-1
2021644282,scotland,-1
2020680051,germany,-1
2003662256,"montego bay,jamaica",-1
2020637808,japan,-1
2017657600,washington d.c.,-1
2020684146,italy,-1
2017659049,"kentucky,louisville",-1
2018650002,"mi.,detroit,michigan",-1
2017651278,pennsylvania,-1
2022644946,tunisia,-1
2022647491,"wisconsin river,wisconsin",-1
2020680667,greece,-1
2017660537,"plainfield,new jersey",-1
2017657076,washington d.c.,-1
91481711,ireland,-1
2020634597,japan,-1
2020682950,italy,-1
2020684629,jamaica,-1
2011649162,"petersburg,virginia,united states",-1
2020682804,italy,-1
2020682977,italy,-1
2016653353,new york,-1
2018647402,"honolulu,hawaii",-1
2019642440,"france,paris",-1
2020637626,"java,indonesia",-1
2018650036,"mi.,sault ste. marie,michigan",-1
2021637937,norway,-1
2020632658,japan,-1
2020638704,mexico,-1
2020632833,japan,-1
2020681516,india,-1
201765974,"new york,new york city",-1
95512909,"guanajuato,mexico",-1
2016653336,new york,-1
2020684847,japan,-1
96508460,washington d.c.,-1
2020680174,germany,-1
2013649381,"missouri,saint louis",-1
2021646508,sri lanka,-1
2018652895,utah,-1
2017650543,"mammoth cave,kentucky",-1
2021646875,"seville,spain",-1
2018648491,"daytona,florida",-1
2021635855,"monnikendam,netherlands",-1
2017648954,"harlem river,new york,new york city",-1
2011660489,"virginia,united states,richmond",-1
2017651247,jerusalem,-1
2015651933,"france,verdun",-1
2021637996,norway,-1
2022643588,"sweden,göta canal",-1
2018648802,"saint augustine,florida",-1
2020637692,"java,indonesia",-1
2010649046,"oyster bay,new york",-1
2017649630,new york,-1
2017659883,"kings canyon national park,california",-1
96508200,washington d.c.,-1
2016646725,"united states,washington d.c.",-1
2017659008,"new york,new york city",-1
2006676207,"yosemite national park,california",-1
2017660697,"mount vernon,estate,virginia,mount vernon estate",-1
89706270,korea,-1
2017657086,washington d.c.,-1
2010649011,"colorado,glenwood springs",-1
2022645652,switzerland,-1
2017651270,"baxter springs,kansas",-1
2021646963,"colombo,sri lanka",-1
2015651792,"virginia,united states,richmond",-1
90706169,united states,-1
2021644305,scotland,-1
2020638546,mexico,-1
2018650039,"mi.,sault ste. marie,michigan",-1
2022646994,switzerland,-1
2021636062,"zeeland,netherlands",-1
2020682872,italy,-1
90713197,"philadelphia,pennsylvania",-1
2021642575,scotland,-1
2020682312,ireland,-1
2022648323,"virginia,norfolk",-1
2017645321,new york,-1
2020684504,jamaica,-1
2004680423,"texas,galveston",-1
2019639889,"england,saint michael's mount",-1
2020681757,india,-1
2022645720,wales,-1
2017647159,washington d.c.,-1
2017660565,"london,england",-1
2020682191,ireland,-1
2020681547,india,-1
2017651741,"johnstown,pennsylvania",-1
2017650951,"new york,new york city",-1
2018649586,"minnesota,hibbing",-1
